ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Ordered,Time_Order_Picked,Weather_conditions,Road_traffic_density,Type_of_vehicle
ORD000209,DP0162,28,3,12.959949,77.6764,12.892676,77.741453,25-01-2023,22:56:00,23:03:00,sunny,medium,bike
ORD000210,DP0412,28,3,12.906259,77.598209,12.827626,77.520961,25-01-2023,02:49:00,02:54:00,sunny,medium,bicycle
ORD000211,DP0042,30,4.9,12.894481,77.596656,12.846056,77.743732,25-01-2023,03:06:00,03:12:00,windy,medium,bike
ORD000212,DP0203,32,3.8,13.079489,77.624697,12.851791,77.473495,25-01-2023,03:11:00,03:19:00,windy,low,scooter
ORD000213,DP0350,43,3.7,13.017573,77.462887,13.018085,77.797439,26-01-2023,09:17:00,09:22:00,sunny,high,bicycle
ORD000214,DP0017,27,3.9,13.005921,77.533368,13.14947,77.487851,26-01-2023,10:08:00,10:12:00,windy,high,bicycle
ORD000215,DP0406,34,4.9,13.131119,77.518908,13.162088,77.793186,26-01-2023,10:49:00,10:54:00,cloudy,medium,bike
ORD000216,DP0465,21,4.3,12.979252,77.601329,12.824466,77.400816,26-01-2023,11:28:00,11:36:00,windy,jam,bicycle
ORD000217,DP0035,28,4.8,13.123141,77.527412,12.813451,77.618575,26-01-2023,14:33:00,14:40:00,rainy,low,bicycle
ORD000218,DP0444,31,4.3,12.938241,77.594995,13.071354,77.502809,26-01-2023,21:14:00,21:18:00,sunny,low,bike
ORD000219,DP0141,27,3.6,13.067852,77.679216,12.812566,77.500756,26-01-2023,01:27:00,01:31:00,sunny,jam,bike
ORD000220,DP0446,25,4.9,13.140994,77.455081,13.059917,77.649456,27-01-2023,06:53:00,07:01:00,cloudy,low,scooter
ORD000221,DP0413,28,4.3,13.110756,77.561444,12.958845,77.786507,27-01-2023,08:09:00,08:12:00,cloudy,high,bike
ORD000222,DP0451,33,4.1,12.905468,77.617399,13.134805,77.790047,27-01-2023,11:48:00,11:51:00,sunny,high,bike
ORD000223,DP0259,22,3.4,12.983034,77.646783,13.169749,77.655047,27-01-2023,12:02:00,12:04:00,cloudy,medium,bike
ORD000224,DP0080,34,4.3,12.965984,77.638425,12.902999,77.743628,27-01-2023,13:29:00,13:33:00,windy,high,bike
ORD000225,DP0457,24,4.6,13.0409,77.673066,13.188239,77.467618,27-01-2023,15:14:00,15:20:00,sunny,low,bike
ORD000226,DP0294,30,4.1,12.863965,77.580111,13.022861,77.598547,27-01-2023,15:32:00,15:37:00,rainy,medium,bike
ORD000227,DP0373,27,3,13.106903,77.730654,13.086698,77.571089,27-01-2023,01:17:00,01:20:00,windy,medium,bicycle
ORD000228,DP0450,33,3.5,13.012719,77.459591,12.801375,77.461477,27-01-2023,02:24:00,02:29:00,sunny,high,scooter
ORD000229,DP0252,24,3.9,12.855571,77.694856,12.894539,77.466665,27-01-2023,02:31:00,02:38:00,sunny,medium,bike
ORD000230,DP0444,30,4.4,12.9559,77.732821,12.831907,77.548058,28-01-2023,06:52:00,06:57:00,sunny,high,scooter
ORD000231,DP0134,25,3.4,12.955026,77.654457,12.990356,77.420425,28-01-2023,07:23:00,07:28:00,sunny,high,scooter
ORD000232,DP0079,26,4.7,12.855445,77.659269,13.13095,77.629637,28-01-2023,08:23:00,08:27:00,cloudy,medium,bike
ORD000233,DP0138,19,3.6,13.013104,77.470794,13.094006,77.405873,28-01-2023,08:27:00,08:34:00,cloudy,jam,scooter
ORD000234,DP0428,20,4.4,12.910583,77.471085,13.096772,77.73179,28-01-2023,11:14:00,11:18:00,cloudy,high,bike
ORD000235,DP0236,30,4.9,13.046458,77.700032,12.815584,77.791767,28-01-2023,11:21:00,11:26:00,windy,medium,scooter
ORD000236,DP0471,35,3.9,12.959853,77.541251,12.991127,77.553246,28-01-2023,12:45:00,12:48:00,sunny,low,bike
ORD000237,DP0421,29,3.3,13.01721,77.454793,13.144499,77.431402,28-01-2023,13:57:00,14:05:00,cloudy,high,bike
ORD000238,DP0190,31,4.5,12.903834,77.671205,12.945709,77.789845,28-01-2023,18:21:00,18:23:00,sunny,high,bike
ORD000239,DP0248,28,4.5,13.082855,77.701332,13.11167,77.565639,28-01-2023,19:37:00,19:41:00,cloudy,medium,bike
ORD000240,DP0076,28,3.4,12.9775,77.747512,13.033641,77.458142,28-01-2023,21:35:00,21:38:00,sunny,low,scooter
ORD000241,DP0421,28,4.8,13.016454,77.697773,12.80994,77.753276,28-01-2023,02:17:00,02:21:00,cloudy,medium,bicycle
ORD000242,DP0013,31,3.9,12.971388,77.609047,13.008444,77.504779,29-01-2023,07:46:00,07:51:00,cloudy,jam,bike
ORD000243,DP0205,32,3.8,12.983957,77.652756,13.034507,77.788043,29-01-2023,08:07:00,08:12:00,rainy,high,scooter
ORD000244,DP0354,37,4,13.127562,77.496811,13.003622,77.693687,29-01-2023,08:57:00,09:03:00,cloudy,medium,bicycle
ORD000245,DP0060,36,3.7,12.94382,77.705222,12.971118,77.423672,29-01-2023,10:02:00,10:09:00,cloudy,low,bike
ORD000246,DP0224,29,4.9,13.03114,77.520988,13.057756,77.579558,29-01-2023,15:56:00,16:00:00,rainy,high,scooter
ORD000247,DP0248,28,3.1,12.893881,77.744627,13.020689,77.54479,29-01-2023,21:38:00,21:44:00,rainy,medium,scooter
ORD000248,DP0045,25,3.2,13.088422,77.505011,13.070499,77.569820000000007,29-01-2023,23:11:00,23:14:00,sunny,high,scooter
ORD000249,DP0085,26,4.7,13.138255,77.695058,13.11474,77.644438,30-01-2023,07:23:00,07:28:00,sunny,low,bike
ORD000250,DP0492,23,3.4,13.095048,77.687686,12.896107,77.569679,30-01-2023,12:23:00,12:27:00,sunny,medium,scooter
ORD000251,DP0323,35,3,13.052854,77.531533,12.815595,77.752817,30-01-2023,12:47:00,12:49:00,cloudy,high,bike
ORD000252,DP0381,36,4.5,12.910002,77.556334,12.806668,77.784031,30-01-2023,12:51:00,12:53:00,sunny,high,bike
ORD000253,DP0171,27,3.1,13.033618,77.559191,12.84559,77.45328,30-01-2023,14:59:00,15:01:00,cloudy,medium,bicycle
ORD000254,DP0200,34,4.4,12.89275,77.515177,12.868273,77.64585,30-01-2023,15:37:00,15:45:00,sunny,high,bike
ORD000255,DP0292,29,4.7,13.06341,77.734275,13.018234,77.570643,30-01-2023,18:09:00,18:15:00,sunny,low,bike
ORD000256,DP0149,28,4.6,13.050586,77.460212,13.028876,77.425144,30-01-2023,01:06:00,01:11:00,windy,medium,bike
ORD000257,DP0132,36,4.8,12.914072,77.600344,12.999441,77.786097,31-01-2023,10:56:00,11:01:00,rainy,medium,bike
ORD000258,DP0185,26,4.7,12.996434,77.662031,12.899143,77.752594,31-01-2023,16:15:00,16:23:00,rainy,high,bicycle
ORD000259,DP0338,21,3.7,12.91793,77.641462,12.890519,77.425546,31-01-2023,16:42:00,16:44:00,rainy,medium,scooter
ORD000260,DP0353,31,4.4,13.127723,77.504862,13.096411,77.420252,31-01-2023,21:35:00,21:41:00,rainy,low,scooter
ORD000261,DP0171,25,4.9,12.850941,77.506316,13.106062,77.680359,31-01-2023,23:50:00,23:54:00,foggy,medium,bike
ORD000262,DP0339,30,3.6,12.89741,77.622443,12.948801,77.581977,01-02-2023,06:08:00,06:14:00,windy,low,scooter
ORD000263,DP0498,22,4.2,13.128351,77.744193,12.89601,77.709704,01-02-2023,13:59:00,14:03:00,rainy,medium,bike
ORD000264,DP0116,24,4.4,12.894681,77.518927,12.919586,77.43964,01-02-2023,14:30:00,14:32:00,sunny,medium,bike
ORD000265,DP0271,21,4.3,13.053854,77.721761,13.016143,77.551714,01-02-2023,14:52:00,14:55:00,sunny,low,bike
ORD000266,DP0159,30,3.7,13.023807,77.731702,13.075409,77.581764,01-02-2023,15:15:00,15:20:00,sunny,high,scooter
ORD000267,DP0262,29,3,12.855532,77.549431,13.032856,77.570382,01-02-2023,16:49:00,16:55:00,cloudy,jam,bicycle
ORD000268,DP0091,31,4.4,13.040857,77.457079,12.933356,77.662751,01-02-2023,16:50:00,16:53:00,windy,high,bike
ORD000269,DP0141,38,3.8,12.963382,77.730595,13.020773,77.569127,01-02-2023,23:37:00,23:39:00,windy,high,bike
ORD000270,DP0162,32,4.1,12.895919,77.683071,13.064717,77.71535,01-02-2023,00:25:00,00:31:00,sunny,jam,bike
ORD000271,DP0166,28,3.1,12.930797,77.697015,13.180517,77.651808,01-02-2023,04:36:00,04:40:00,sunny,low,scooter
ORD000272,DP0462,28,3.6,12.894582,77.566088,13.067341,77.567225,02-02-2023,06:10:00,06:14:00,sunny,medium,bike
ORD000273,DP0450,25,4.9,13.139942,77.702959,12.855476,77.507255,02-02-2023,10:07:00,10:11:00,cloudy,low,scooter
ORD000274,DP0290,24,4.4,12.983169,77.561019,13.077486,77.688609,02-02-2023,11:19:00,11:25:00,cloudy,jam,scooter
ORD000275,DP0198,27,3.1,13.11605,77.73803,12.837807,77.768108,02-02-2023,11:33:00,11:38:00,cloudy,medium,scooter
ORD000276,DP0229,26,4.7,13.031828,77.62246,12.800506,77.588764,02-02-2023,12:04:00,12:11:00,sunny,high,bike
ORD000277,DP0089,38,4.2,13.126767,77.568436,12.938233,77.519863,02-02-2023,12:32:00,12:36:00,sunny,high,bicycle
ORD000278,DP0452,37,4.3,12.870107,77.623231,12.891423,77.661712,02-02-2023,13:38:00,13:45:00,cloudy,medium,scooter
ORD000279,DP0048,23,3.2,13.131039,77.614153,13.070214,77.651882,02-02-2023,14:15:00,14:21:00,cloudy,low,scooter
ORD000280,DP0424,18,3.4,12.973399,77.65129,12.836006,77.741734,02-02-2023,19:31:00,19:34:00,rainy,medium,bike
ORD000281,DP0009,24,5,13.133043,77.539124,13.095447,77.535963,02-02-2023,20:30:00,20:37:00,sunny,high,scooter
ORD000282,DP0321,25,4.4,13.109112,77.46978,12.895486,77.497068,02-02-2023,21:58:00,22:00:00,sunny,medium,bike
ORD000283,DP0006,33,4.7,12.944365,77.672041,12.825879,77.640579,02-02-2023,01:01:00,01:07:00,sunny,medium,scooter
ORD000284,DP0290,26,4.4,13.029999,77.699871,12.834566,77.55741,02-02-2023,02:02:00,02:08:00,sunny,medium,scooter
ORD000285,DP0471,24,4.2,12.989657,77.478569,13.144014,77.509561,03-02-2023,07:25:00,07:32:00,sunny,medium,bike
ORD000286,DP0068,33,4.8,12.923979,77.711768,12.960827,77.681286,03-02-2023,16:27:00,16:35:00,windy,medium,scooter
ORD000287,DP0437,31,4.6,12.925978,77.535704,12.817142,77.748122,03-02-2023,02:43:00,02:50:00,windy,medium,bike
ORD000288,DP0229,27,3.6,13.09167,77.530772,12.969862,77.666575,04-02-2023,11:05:00,11:10:00,sunny,medium,bike
ORD000289,DP0006,27,3.3,12.97878,77.749498,13.141291,77.416233,04-02-2023,11:50:00,11:52:00,sunny,low,scooter
ORD000290,DP0019,25,4.7,12.859279,77.541871,13.109477,77.665208,04-02-2023,14:30:00,14:34:00,cloudy,high,scooter
ORD000291,DP0481,27,3.3,12.969636,77.528937,12.913811,77.543981,04-02-2023,15:31:00,15:36:00,sunny,low,bike
ORD000292,DP0062,32,3.5,13.148951,77.684756,12.834653,77.551274,04-02-2023,17:07:00,17:10:00,foggy,low,bike
ORD000293,DP0411,24,3.8,13.089939,77.586403,12.90774,77.779075,04-02-2023,18:35:00,18:40:00,rainy,high,bike
ORD000294,DP0123,34,4.7,13.061634,77.556163,13.122457,77.414919,04-02-2023,19:22:00,19:25:00,cloudy,high,scooter
ORD000295,DP0251,32,4.1,13.095728,77.499594,13.052997,77.491278,05-02-2023,05:38:00,05:45:00,cloudy,high,scooter
ORD000296,DP0145,23,4,13.128282,77.511679,13.187467,77.76967,05-02-2023,06:51:00,06:57:00,cloudy,low,bike
ORD000297,DP0135,32,4.7,12.996985,77.468869,13.035317,77.659707,05-02-2023,07:07:00,07:14:00,windy,medium,scooter
ORD000298,DP0437,31,3.1,13.068882,77.579256,13.056531,77.691006,05-02-2023,10:51:00,10:56:00,cloudy,jam,bike
ORD000299,DP0444,21,3.9,12.899487,77.463156,13.035037,77.641096,05-02-2023,11:18:00,11:21:00,sunny,high,bike
ORD000300,DP0133,29,3.4,13.046096,77.544476,13.100716,77.480396,05-02-2023,12:02:00,12:09:00,sunny,low,bike
ORD000301,DP0412,30,3.6,13.017178,77.651109,13.050061,77.791421,05-02-2023,22:18:00,22:23:00,cloudy,medium,scooter
ORD000302,DP0359,20,3.6,13.003391,77.546234,13.069148,77.770393,05-02-2023,00:46:00,00:52:00,sunny,low,bike
ORD000303,DP0401,31,3.6,13.12576,77.528506,12.92969,77.796292,05-02-2023,01:41:00,01:49:00,cloudy,medium,scooter
ORD000304,DP0047,18,3.1,12.946394,77.576944,13.124039,77.420664,05-02-2023,02:23:00,02:26:00,sunny,medium,bicycle
ORD000305,DP0015,29,4.1,12.978159,77.504127,13.194468,77.622761,05-02-2023,03:05:00,03:07:00,sunny,medium,bike
ORD000306,DP0168,20,4.7,13.117641,77.632505,13.041503,77.618834,05-02-2023,04:46:00,04:51:00,sunny,low,bike
ORD000307,DP0079,18,4.2,13.084562,77.623416,13.064347,77.490529,05-02-2023,05:23:00,05:27:00,sunny,jam,bike
ORD000308,DP0433,29,3.4,12.987436,77.548483,13.192293,77.701845,06-02-2023,07:49:00,07:54:00,sunny,high,bicycle
ORD000309,DP0065,24,4.8,12.941226,77.728144,12.880189,77.511606,06-02-2023,17:03:00,17:07:00,cloudy,medium,bike
ORD000310,DP0340,25,3.2,13.05073,77.62765,13.068814,77.607025,06-02-2023,17:18:00,17:24:00,sunny,high,bike
ORD000311,DP0032,21,4.1,13.060626,77.48211,12.895292,77.510648,06-02-2023,20:26:00,20:34:00,sunny,high,bicycle
ORD000312,DP0401,26,4.2,13.014658,77.606622,12.813269,77.616936,06-02-2023,21:14:00,21:20:00,sunny,medium,bicycle
ORD000313,DP0195,25,3.3,13.041582,77.616608,12.995907,77.526625,06-02-2023,22:10:00,22:14:00,sunny,low,bike
ORD000314,DP0089,31,3.8,12.920178,77.703754,13.046716,77.552192,06-02-2023,00:13:00,00:18:00,windy,low,scooter
ORD000315,DP0466,24,3.9,13.02528,77.491166,13.179175,77.570119,06-02-2023,00:54:00,01:00:00,sunny,medium,bike
ORD000316,DP0490,25,4.7,12.880907,77.643012,13.031471,77.495369,06-02-2023,03:26:00,03:28:00,cloudy,medium,scooter
ORD000317,DP0216,27,4.3,13.091121,77.736124,13.016352,77.77184,06-02-2023,04:41:00,04:47:00,sunny,high,bike
ORD000318,DP0279,24,3.9,13.050341,77.618747,12.938581,77.426109,07-02-2023,05:48:00,05:55:00,sunny,medium,bike
ORD000319,DP0020,24,3.5,13.059136,77.523625,13.12049,77.747763,07-02-2023,10:09:00,10:12:00,rainy,high,bike
ORD000320,DP0193,28,4.6,12.923258,77.578461,12.941992,77.438857,07-02-2023,10:52:00,10:59:00,sunny,high,scooter
ORD000321,DP0165,29,5,13.028356,77.577111,12.934361000000001,77.713605,07-02-2023,12:06:00,12:13:00,sunny,medium,scooter
ORD000322,DP0010,26,4,12.99787,77.616173,13.107597,77.530273,07-02-2023,19:07:00,19:14:00,sunny,medium,bike
ORD000323,DP0449,26,3.4,13.045736,77.503015,12.98598,77.612536,07-02-2023,20:50:00,20:53:00,sunny,medium,bike
ORD000324,DP0331,30,4.1,13.05029,77.721478,13.024616,77.765904,07-02-2023,23:37:00,23:42:00,sunny,low,bike
ORD000325,DP0474,33,4.8,13.058152,77.70518,13.190063,77.782215,07-02-2023,03:04:00,03:07:00,sunny,jam,bike
ORD000326,DP0257,29,4.7,13.124636,77.527361,13.175402,77.596668,08-02-2023,05:40:00,05:45:00,sunny,medium,bike
ORD000327,DP0137,25,3.6,12.905243,77.507593,12.951386,77.649637,08-02-2023,08:04:00,08:08:00,rainy,jam,scooter
ORD000328,DP0081,33,3.6,13.052622,77.486389,13.027094,77.708677,08-02-2023,09:15:00,09:21:00,rainy,high,scooter
ORD000329,DP0251,26,4.5,13.010756,77.48463,13.173573,77.747606,08-02-2023,09:26:00,09:31:00,foggy,low,scooter
ORD000330,DP0303,18,3.1,12.886209,77.601031,13.15377,77.533769,08-02-2023,10:05:00,10:11:00,rainy,low,bike
ORD000331,DP0368,33,4.4,13.14399,77.452813,12.929115,77.528576,08-02-2023,11:14:00,11:20:00,cloudy,medium,bike
ORD000332,DP0177,36,4.1,12.951841,77.690796,13.014937,77.548969,08-02-2023,13:02:00,13:07:00,sunny,low,bicycle
ORD000333,DP0344,28,3.7,13.110272,77.664345,13.136288,77.685445,08-02-2023,15:15:00,15:19:00,sunny,high,bike
ORD000334,DP0370,39,3.8,12.936275,77.6571,12.884217,77.613575,08-02-2023,15:41:00,15:48:00,sunny,high,bike
ORD000335,DP0270,29,3.8,13.110196,77.67681,12.855325,77.756366,08-02-2023,18:22:00,18:28:00,sunny,high,bike
ORD000336,DP0453,30,4.9,12.908614,77.732514,12.934199,77.705092,08-02-2023,18:23:00,18:28:00,rainy,medium,scooter
ORD000337,DP0423,19,4.2,12.856007,77.623599,13.098741,77.577688,08-02-2023,20:59:00,21:04:00,sunny,medium,bike
ORD000338,DP0007,30,4.8,13.089106,77.653814,12.839496,77.505498,08-02-2023,21:40:00,21:47:00,sunny,high,bicycle
ORD000339,DP0311,21,4.4,12.942599,77.498558,12.875498,77.499037,08-02-2023,21:50:00,21:54:00,cloudy,high,scooter
ORD000340,DP0087,33,4.5,13.016882,77.73479,12.813772,77.760238,08-02-2023,23:19:00,23:24:00,rainy,medium,bike
ORD000341,DP0074,25,3.6,13.015962,77.54022,13.16077,77.408511,08-02-2023,00:52:00,00:58:00,rainy,jam,scooter
ORD000342,DP0333,18,4.4,12.906148,77.463611,12.830107,77.768729,09-02-2023,09:32:00,09:36:00,cloudy,low,bike
ORD000343,DP0093,33,4.2,12.964602,77.720147,13.076302,77.483877,09-02-2023,10:24:00,10:31:00,windy,medium,bike
ORD000344,DP0408,30,4,12.965645,77.666786,13.196987,77.680953,09-02-2023,10:33:00,10:37:00,windy,high,scooter
ORD000345,DP0192,33,4,12.897025,77.455966,12.87065,77.68313,09-02-2023,10:35:00,10:42:00,sunny,high,bicycle
ORD000346,DP0283,27,3.1,12.867351,77.458722,13.128868,77.6057,09-02-2023,11:23:00,11:27:00,rainy,medium,bike
ORD000347,DP0109,25,3.3,13.037119,77.52859,12.977595,77.720157,09-02-2023,11:53:00,11:56:00,sunny,medium,bike
ORD000348,DP0469,28,3.7,12.861405,77.472074,12.968517,77.519129,09-02-2023,14:58:00,15:04:00,rainy,low,bicycle
ORD000349,DP0133,28,3.4,13.047804,77.554623,13.067207,77.755016,09-02-2023,16:22:00,16:30:00,windy,high,bike
ORD000350,DP0008,34,4.4,12.995287,77.732775,12.846841,77.711147,09-02-2023,19:13:00,19:21:00,windy,high,scooter
ORD000351,DP0378,26,3.6,12.988872,77.662788,13.189203,77.623221,09-02-2023,19:25:00,19:29:00,sunny,medium,scooter
ORD000352,DP0328,29,4,13.065387,77.724069,12.886944,77.415243,09-02-2023,19:47:00,19:54:00,sunny,medium,bicycle
ORD000353,DP0369,30,4,13.00872,77.460103,13.187769,77.519048,09-02-2023,02:05:00,02:12:00,sunny,low,bike
ORD000354,DP0335,22,3.2,12.909226,77.735738,12.868536,77.514899,09-02-2023,02:20:00,02:24:00,sunny,low,bike
ORD000355,DP0106,20,3,12.935893,77.485828,13.189709,77.783398,10-02-2023,07:27:00,07:35:00,windy,high,scooter
ORD000356,DP0141,18,4.1,13.095909,77.696603,12.839465,77.586439,10-02-2023,08:45:00,08:51:00,sunny,medium,scooter
ORD000357,DP0292,36,4.1,13.077395,77.731127,12.984258,77.755948,10-02-2023,12:37:00,12:40:00,sunny,high,scooter
ORD000358,DP0132,26,3.7,13.109545,77.553775,13.082124,77.691537,10-02-2023,14:25:00,14:33:00,windy,medium,bike
ORD000359,DP0309,35,3.6,12.969945,77.732609,13.062171,77.765232,10-02-2023,14:48:00,14:50:00,sunny,high,bike
ORD000360,DP0355,27,4.4,13.004809,77.740648,13.021139,77.450917,10-02-2023,20:00:00,20:08:00,sunny,low,scooter
ORD000361,DP0448,36,3,12.9119,77.530628,12.856253,77.598001,10-02-2023,20:30:00,20:38:00,windy,medium,bike
ORD000362,DP0052,32,4.7,13.000419,77.461865,13.127343,77.560218,10-02-2023,21:45:00,21:49:00,sunny,jam,scooter
ORD000363,DP0111,28,4.2,13.030552,77.532095,12.850329,77.483669,10-02-2023,22:38:00,22:42:00,rainy,medium,bike
ORD000364,DP0072,30,3.9,13.139838,77.560354,12.807805,77.411722,10-02-2023,01:27:00,01:33:00,sunny,high,bicycle
ORD000365,DP0356,34,4.9,12.888689,77.720172,12.853699,77.429026,11-02-2023,06:00:00,06:06:00,sunny,low,scooter
ORD000366,DP0472,31,4.1,12.979775,77.661355,13.062555,77.651206,11-02-2023,07:44:00,07:46:00,rainy,medium,bike
ORD000367,DP0475,22,4.7,13.077745,77.547175,12.955432,77.691088,11-02-2023,08:57:00,09:00:00,sunny,medium,bike
ORD000368,DP0302,25,3.7,12.852424,77.470844,12.870418,77.468289,11-02-2023,09:38:00,09:41:00,rainy,high,scooter
ORD000369,DP0279,35,3.5,13.082762,77.582763,12.994546,77.550733,11-02-2023,10:01:00,10:07:00,sunny,high,scooter
ORD000370,DP0281,23,4.8,13.008931,77.677991,13.142078,77.691629,11-02-2023,13:16:00,13:18:00,windy,medium,bike
ORD000371,DP0366,28,4.1,13.122514,77.532322,13.090994,77.513968,11-02-2023,13:34:00,13:40:00,sunny,medium,bicycle
ORD000372,DP0170,26,3.1,13.115264,77.663951,13.147823,77.506664,11-02-2023,13:39:00,13:41:00,cloudy,medium,scooter
ORD000373,DP0158,24,3.8,12.881947,77.720066,12.97265,77.475183,11-02-2023,15:18:00,15:25:00,sunny,high,scooter
ORD000374,DP0044,28,4,13.075333,77.6071,12.898572,77.780608,11-02-2023,19:58:00,20:05:00,sunny,low,bike
ORD000375,DP0358,21,4.8,12.961969,77.706478,13.049666,77.786983,11-02-2023,04:21:00,04:26:00,sunny,medium,bicycle
ORD000376,DP0477,23,4.5,13.078257,77.465354,12.968577,77.790194,12-02-2023,06:27:00,06:29:00,windy,high,scooter
ORD000377,DP0237,24,4.8,12.88331,77.735684,13.179343,77.564521,12-02-2023,16:28:00,16:32:00,windy,jam,scooter
ORD000378,DP0260,32,3.9,13.075694,77.737948,12.972679,77.456775,12-02-2023,17:49:00,17:56:00,rainy,medium,bike
ORD000379,DP0443,26,4,12.987943,77.627036,12.851618,77.408456,12-02-2023,19:22:00,19:29:00,rainy,medium,scooter
ORD000380,DP0280,35,4.5,12.958631,77.522607,12.857627,77.424053,12-02-2023,19:34:00,19:41:00,sunny,low,bike
ORD000381,DP0071,27,3.4,13.009946,77.679876,13.111225,77.520141,12-02-2023,20:25:00,20:33:00,cloudy,high,scooter
ORD000382,DP0201,31,4.2,12.917751,77.550264,12.885012,77.656742,12-02-2023,23:32:00,23:34:00,sunny,low,scooter
ORD000383,DP0223,28,3.8,13.020734,77.663103,12.947293,77.556265,12-02-2023,00:03:00,00:09:00,sunny,jam,bike
ORD000384,DP0028,32,4.2,13.011067,77.487032,13.107626,77.587289,12-02-2023,01:47:00,01:50:00,sunny,medium,bike
ORD000385,DP0323,28,3.5,12.872115,77.573947,13.185589,77.510375,12-02-2023,03:20:00,03:25:00,sunny,low,bicycle
ORD000386,DP0066,35,4,12.875131,77.714035,12.93225,77.70001,13-02-2023,07:11:00,07:15:00,windy,high,scooter
ORD000387,DP0156,32,4.2,12.887026,77.647683,13.098341,77.608436,13-02-2023,07:40:00,07:45:00,sunny,high,bike
ORD000388,DP0013,33,3.7,13.093147,77.679507,12.803626,77.797581,13-02-2023,07:41:00,07:46:00,windy,high,bike
ORD000389,DP0381,40,4.1,13.095991,77.529311,12.996959,77.57286,13-02-2023,08:18:00,08:24:00,cloudy,medium,bike
ORD000390,DP0375,34,3.9,13.090047,77.655805,13.102859,77.64196,13-02-2023,08:59:00,09:06:00,sunny,low,scooter
ORD000391,DP0154,39,3.5,13.129671,77.748612,12.986545,77.420035,13-02-2023,15:11:00,15:17:00,windy,medium,bike
ORD000392,DP0333,21,3.7,13.095002,77.457176,13.079542,77.673298,13-02-2023,15:45:00,15:50:00,sunny,medium,scooter
ORD000393,DP0146,22,3.9,12.966736,77.567207,12.83437,77.515587,13-02-2023,16:28:00,16:32:00,sunny,medium,bike
ORD000394,DP0135,24,3.5,13.14292,77.628869,12.880087,77.504148,13-02-2023,16:50:00,16:58:00,cloudy,jam,bike
ORD000395,DP0038,34,3.4,13.081429,77.467878,12.991519,77.640287,13-02-2023,19:00:00,19:07:00,cloudy,medium,bike
ORD000396,DP0123,39,3.6,12.851956,77.720332,13.169891,77.782747,13-02-2023,02:56:00,03:03:00,sunny,jam,bike
ORD000397,DP0252,32,4.2,12.902726,77.742273,13.097442,77.602775,13-02-2023,03:23:00,03:26:00,windy,high,scooter
ORD000398,DP0244,35,4.8,13.038066,77.536067,12.853516,77.582514,13-02-2023,03:31:00,03:38:00,windy,low,scooter
ORD000399,DP0423,27,4.9,13.136859,77.613393,12.826876,77.665192,14-02-2023,10:49:00,10:52:00,rainy,medium,bike
ORD000400,DP0359,24,3.6,13.138637,77.527886,12.881075,77.76115,14-02-2023,12:27:00,12:31:00,cloudy,low,bike
ORD000401,DP0310,20,3.3,12.910039,77.465547,12.910501,77.530633,14-02-2023,14:50:00,14:52:00,cloudy,medium,bike
ORD000402,DP0204,37,3.3,12.875459,77.625405,12.803647,77.657452,14-02-2023,17:30:00,17:34:00,sunny,high,bike
ORD000403,DP0099,29,4.1,13.002015,77.58232,12.957372,77.401337,14-02-2023,17:39:00,17:46:00,cloudy,medium,bike
ORD000404,DP0123,26,4.8,13.106921,77.677448,12.813995,77.550192,14-02-2023,17:47:00,17:54:00,sunny,high,bike
ORD000405,DP0064,28,3.8,13.078396,77.657071,13.155824,77.719713,14-02-2023,18:34:00,18:36:00,foggy,medium,bike
