order_id,delivery_person_id,age,rating,order_date,order_hour,day_of_week,month,is_weekend,is_peak_hour,weather,traffic,vehicle,distance_km,restaurant_name,city_zone,festival,multiple_deliveries,actual_time_mins,estimated_mins
ORD000171,DP0044,25,4.1,2023-01-20T00:00:00Z,23,Friday,January,0,0,cloudy,high,bike,3.52,Dosa Point,North,None,1,26.2,23.5
ORD000172,DP0167,33,4.9,2023-01-20T00:00:00Z,1,Saturday,January,1,0,sunny,jam,scooter,10.5,Pizza Hub,North,None,0,34.3,38.8
ORD000173,DP0072,25,4,2023-01-20T00:00:00Z,1,Saturday,January,1,0,windy,high,bike,14.3,Taco Town,East,Christmas,1,58.2,68.1
ORD000174,DP0393,31,3.5,2023-01-20T00:00:00Z,3,Saturday,January,1,0,sunny,high,bicycle,9.12,Noodle House,North,None,0,31.5,33.7
ORD000175,DP0052,36,4.4,2023-01-21T00:00:00Z,6,Saturday,January,1,0,cloudy,medium,scooter,9.45,Dosa Point,South,None,1,33.4,39.9
ORD000176,DP0332,26,3.5,2023-01-21T00:00:00Z,8,Saturday,January,1,0,sunny,medium,scooter,3.65,Biryani Express,North,None,0,22.1,21.1
ORD000177,DP0104,36,3.4,2023-01-21T00:00:00Z,10,Saturday,January,1,0,cloudy,medium,bike,6.63,Roll Master,South,None,0,22.4,23.4
ORD000178,DP0357,20,4.5,2023-01-21T00:00:00Z,13,Saturday,January,1,1,sunny,low,scooter,7.29,Curry Corner,Central,Navratri,1,39.6,37.6
ORD000179,DP0125,25,3.2,2023-01-21T00:00:00Z,16,Saturday,January,1,0,cloudy,high,bike,5.43,Salad Bowl,South,None,0,23.1,23.4
ORD000180,DP0432,23,5,2023-01-21T00:00:00Z,22,Saturday,January,1,0,sunny,high,bicycle,4.04,Wrap Zone,Central,None,0,21.4,25.5
ORD000181,DP0426,26,3.2,2023-01-21T00:00:00Z,3,Sunday,January,1,0,cloudy,high,bike,6.72,Rice Bucket,Central,None,0,23.3,21.6
ORD000182,DP0213,34,4.5,2023-01-21T00:00:00Z,4,Sunday,January,1,0,rainy,low,bike,3.9,Sandwich Stop,West,Eid,1,24.9,25.6
ORD000183,DP0412,20,3.2,2023-01-21T00:00:00Z,5,Sunday,January,1,0,sunny,medium,scooter,11.49,Rice Bucket,Central,None,1,36.8,43.5
ORD000184,DP0381,35,4.1,2023-01-22T00:00:00Z,6,Sunday,January,1,0,sunny,low,scooter,13.58,Dosa Point,North,None,0,33.2,38.2
ORD000185,DP0234,40,4.4,2023-01-22T00:00:00Z,7,Sunday,January,1,0,sunny,high,scooter,6.62,Wrap Zone,South,Eid,1,36.6,31.2
ORD000186,DP0486,23,3.2,2023-01-22T00:00:00Z,12,Sunday,January,1,1,cloudy,jam,bike,2.8,Pizza Hub,North,None,1,33.6,40.2
ORD000187,DP0310,29,3.5,2023-01-22T00:00:00Z,12,Sunday,January,1,1,sunny,low,scooter,9.79,Curry Corner,North,Diwali,0,30.7,27.9
ORD000188,DP0434,35,4.1,2023-01-22T00:00:00Z,17,Sunday,January,1,0,rainy,medium,scooter,3.9,Wrap Zone,East,Diwali,0,24.4,28.7
ORD000189,DP0389,28,3.5,2023-01-22T00:00:00Z,19,Sunday,January,1,1,sunny,high,scooter,10.09,BBQ Junction,South,None,1,42.9,51.2
ORD000190,DP0310,28,4.2,2023-01-22T00:00:00Z,20,Sunday,January,1,1,sunny,medium,bike,14.29,Salad Bowl,North,Holi,0,52.6,54.4
ORD000191,DP0267,28,3.2,2023-01-22T00:00:00Z,4,Monday,January,0,0,cloudy,low,bike,7.14,Burger Palace,North,None,0,23.5,22.2
ORD000192,DP0468,21,3.6,2023-01-23T00:00:00Z,6,Monday,January,0,0,sunny,medium,bike,8.13,Dosa Point,East,Holi,1,41.1,38
ORD000193,DP0104,20,4.3,2023-01-23T00:00:00Z,7,Monday,January,0,0,sunny,high,scooter,5.89,BBQ Junction,North,None,0,24,27
ORD000194,DP0399,21,4,2023-01-23T00:00:00Z,9,Monday,January,0,0,sunny,medium,bike,4.72,Sandwich Stop,North,None,1,23.6,23.7
ORD000195,DP0184,24,3.5,2023-01-23T00:00:00Z,12,Monday,January,0,1,rainy,medium,bike,3.89,Burger Palace,North,None,0,22,21.6
ORD000196,DP0470,27,3.7,2023-01-23T00:00:00Z,13,Monday,January,0,1,sunny,medium,bicycle,5.71,Roll Master,South,None,0,30.5,33
ORD000197,DP0129,26,3.6,2023-01-23T00:00:00Z,16,Monday,January,0,0,windy,high,bike,12.12,Sushi Spot,North,None,0,38.3,33.5
ORD000198,DP0469,32,4.8,2023-01-23T00:00:00Z,18,Monday,January,0,0,sunny,medium,bike,8.59,Spice Garden,North,Diwali,1,39.4,36.1
ORD000199,DP0087,30,4.8,2023-01-23T00:00:00Z,1,Tuesday,January,0,0,foggy,low,bike,5.46,Spice Garden,South,Diwali,1,34.7,39.7
ORD000200,DP0354,25,3.6,2023-01-23T00:00:00Z,2,Tuesday,January,0,0,sunny,medium,bike,3.61,Rice Bucket,North,Eid,0,24.9,25.4
ORD000201,DP0465,29,4.7,2023-01-23T00:00:00Z,4,Tuesday,January,0,0,sunny,medium,scooter,5.14,Taco Town,East,None,1,21.2,22.9
ORD000202,DP0403,26,4.6,2023-01-24T00:00:00Z,7,Tuesday,January,0,0,sunny,medium,bike,3.91,Rice Bucket,North,None,1,20.9,24.2
ORD000203,DP0496,23,5,2023-01-24T00:00:00Z,8,Tuesday,January,0,0,rainy,low,bike,8.56,Wrap Zone,North,Christmas,1,39.2,40.7
ORD000204,DP0218,24,3.8,2023-01-24T00:00:00Z,9,Tuesday,January,0,0,cloudy,medium,bike,3.1,Spice Garden,West,Holi,0,24.3,23.9
ORD000205,DP0432,38,3.3,2023-01-25T00:00:00Z,7,Wednesday,January,0,0,sunny,low,bicycle,6.58,Sandwich Stop,North,None,0,12.6,14
ORD000206,DP0468,26,4.5,2023-01-25T00:00:00Z,16,Wednesday,January,0,0,rainy,medium,bike,10.72,Pizza Hub,North,None,0,31.2,34.7
ORD000207,DP0225,40,4.5,2023-01-25T00:00:00Z,20,Wednesday,January,0,1,sunny,jam,bike,8.04,Noodle House,West,None,1,38.9,34.7
ORD000208,DP0271,31,4.7,2023-01-25T00:00:00Z,21,Wednesday,January,0,1,sunny,high,bike,5.3,Sushi Spot,Central,None,0,25,23.7
ORD000209,DP0162,28,3,2023-01-25T00:00:00Z,22,Wednesday,January,0,0,sunny,medium,bike,10.14,Noodle House,South,None,0,31.8,30.8
ORD000210,DP0412,28,3,2023-01-25T00:00:00Z,2,Thursday,January,0,0,sunny,medium,bicycle,17.56,Salad Bowl,North,None,0,44.2,52.5
ORD000211,DP0042,30,4.9,2023-01-25T00:00:00Z,3,Thursday,January,0,0,windy,medium,bike,6.03,Noodle House,East,None,0,23.3,21.2
ORD000212,DP0203,32,3.8,2023-01-25T00:00:00Z,3,Thursday,January,0,0,windy,low,scooter,3.95,Taco Town,North,None,0,11,10.9
ORD000213,DP0350,43,3.7,2023-01-26T00:00:00Z,9,Thursday,January,0,0,sunny,high,bicycle,5.06,Sandwich Stop,South,Diwali,0,33.9,32
ORD000214,DP0017,27,3.9,2023-01-26T00:00:00Z,10,Thursday,January,0,0,windy,high,bicycle,10.72,Roll Master,East,None,0,35.8,31.3
ORD000215,DP0406,34,4.9,2023-01-26T00:00:00Z,10,Thursday,January,0,0,cloudy,medium,bike,13.78,Wrap Zone,East,New Year,0,41.6,37
ORD000216,DP0465,21,4.3,2023-01-26T00:00:00Z,11,Thursday,January,0,0,windy,jam,bicycle,5.33,Wrap Zone,East,Eid,0,41.6,49.6
ORD000217,DP0035,28,4.8,2023-01-26T00:00:00Z,14,Thursday,January,0,0,rainy,low,bicycle,4.98,Wrap Zone,North,None,0,22.4,23.2
ORD000218,DP0444,31,4.3,2023-01-26T00:00:00Z,21,Thursday,January,0,1,sunny,low,bike,5.05,Spice Garden,West,None,0,20.3,18.9
ORD000219,DP0141,27,3.6,2023-01-26T00:00:00Z,1,Friday,January,0,0,sunny,jam,bike,3.07,Taco Town,Central,None,0,24.3,20.7
ORD000220,DP0446,25,4.9,2023-01-27T00:00:00Z,6,Friday,January,0,0,cloudy,low,scooter,6.9,Spice Garden,Central,None,1,27.9,29.4
ORD000221,DP0413,28,4.3,2023-01-27T00:00:00Z,8,Friday,January,0,0,cloudy,high,bike,9,Curry Corner,North,None,0,26.2,23.5
ORD000222,DP0451,33,4.1,2023-01-27T00:00:00Z,11,Friday,January,0,0,sunny,high,bike,5.82,Spice Garden,North,None,0,20.7,22.1
ORD000223,DP0259,22,3.4,2023-01-27T00:00:00Z,12,Friday,January,0,1,cloudy,medium,bike,10.66,Biryani Express,East,None,0,37.9,32.7
ORD000224,DP0080,34,4.3,2023-01-27T00:00:00Z,13,Friday,January,0,1,windy,high,bike,7.49,Biryani Express,West,None,1,39.6,35.2
ORD000225,DP0457,24,4.6,2023-01-27T00:00:00Z,15,Friday,January,0,0,sunny,low,bike,7.2,Biryani Express,South,Christmas,1,34.4,31
ORD000226,DP0294,30,4.1,2023-01-27T00:00:00Z,15,Friday,January,0,0,rainy,medium,bike,8.39,Roll Master,East,None,1,33.7,34.9
ORD000227,DP0373,27,3,2023-01-27T00:00:00Z,1,Saturday,January,1,0,windy,medium,bicycle,7.29,Taco Town,East,None,1,31.9,35.6
ORD000228,DP0450,33,3.5,2023-01-27T00:00:00Z,2,Saturday,January,1,0,sunny,high,scooter,4.22,Roll Master,West,None,0,24.7,23.6
ORD000229,DP0252,24,3.9,2023-01-27T00:00:00Z,2,Saturday,January,1,0,sunny,medium,bike,13.07,Spice Garden,North,None,0,35,31.8
ORD000230,DP0444,30,4.4,2023-01-28T00:00:00Z,6,Saturday,January,1,0,sunny,high,scooter,4.16,Spice Garden,Central,None,1,30.1,32.7
ORD000231,DP0134,25,3.4,2023-01-28T00:00:00Z,7,Saturday,January,1,0,sunny,high,scooter,3.03,BBQ Junction,East,New Year,1,33.3,29.5
ORD000232,DP0079,26,4.7,2023-01-28T00:00:00Z,8,Saturday,January,1,0,cloudy,medium,bike,4.64,Roll Master,North,None,0,21.8,20.7
ORD000233,DP0138,19,3.6,2023-01-28T00:00:00Z,8,Saturday,January,1,0,cloudy,jam,scooter,6.68,Wrap Zone,South,None,0,31.6,30
ORD000234,DP0428,20,4.4,2023-01-28T00:00:00Z,11,Saturday,January,1,0,cloudy,high,bike,3.59,BBQ Junction,East,None,0,22.3,20.3
ORD000235,DP0236,30,4.9,2023-01-28T00:00:00Z,11,Saturday,January,1,0,windy,medium,scooter,10.27,Noodle House,North,Navratri,1,41.2,42
ORD000236,DP0471,35,3.9,2023-01-28T00:00:00Z,12,Saturday,January,1,1,sunny,low,bike,6.74,Sushi Spot,West,None,1,26.9,29.5
ORD000237,DP0421,29,3.3,2023-01-28T00:00:00Z,13,Saturday,January,1,1,cloudy,high,bike,3.57,Sandwich Stop,Central,None,0,21,18.7
ORD000238,DP0190,31,4.5,2023-01-28T00:00:00Z,18,Saturday,January,1,0,sunny,high,bike,15.93,Dosa Point,South,None,0,39.4,36.7
ORD000239,DP0248,28,4.5,2023-01-28T00:00:00Z,19,Saturday,January,1,1,cloudy,medium,bike,6.1,Sushi Spot,North,None,1,33.8,29.5
ORD000240,DP0076,28,3.4,2023-01-28T00:00:00Z,21,Saturday,January,1,1,sunny,low,scooter,3.37,Taco Town,Central,Diwali,0,23.2,25.6
ORD000241,DP0421,28,4.8,2023-01-28T00:00:00Z,2,Sunday,January,1,0,cloudy,medium,bicycle,6.53,Burger Palace,East,Eid,1,35.9,35.4
ORD000242,DP0013,31,3.9,2023-01-29T00:00:00Z,7,Sunday,January,1,0,cloudy,jam,bike,15.52,BBQ Junction,West,None,0,50.1,44
ORD000243,DP0205,32,3.8,2023-01-29T00:00:00Z,8,Sunday,January,1,0,rainy,high,scooter,3.99,Wrap Zone,West,New Year,1,36.9,35.8
ORD000244,DP0354,37,4,2023-01-29T00:00:00Z,8,Sunday,January,1,0,cloudy,medium,bicycle,2.89,Burger Palace,Central,Navratri,0,21,25.2
ORD000245,DP0060,36,3.7,2023-01-29T00:00:00Z,10,Sunday,January,1,0,cloudy,low,bike,4.64,Biryani Express,East,None,0,16.3,17
ORD000246,DP0224,29,4.9,2023-01-29T00:00:00Z,15,Sunday,January,1,0,rainy,high,scooter,7.5,Salad Bowl,North,None,1,43.2,45.7
ORD000247,DP0248,28,3.1,2023-01-29T00:00:00Z,21,Sunday,January,1,1,rainy,medium,scooter,5.21,Sandwich Stop,South,Navratri,0,36.3,34.8
ORD000248,DP0045,25,3.2,2023-01-29T00:00:00Z,23,Sunday,January,1,0,sunny,high,scooter,7.34,Salad Bowl,Central,None,0,25.8,22.7
ORD000249,DP0085,26,4.7,2023-01-30T00:00:00Z,7,Monday,January,0,0,sunny,low,bike,4.26,Biryani Express,East,Christmas,0,21,22.6
ORD000250,DP0492,23,3.4,2023-01-30T00:00:00Z,12,Monday,January,0,1,sunny,medium,scooter,7.51,Curry Corner,North,None,0,26,29.9
ORD000251,DP0323,35,3,2023-01-30T00:00:00Z,12,Monday,January,0,1,cloudy,high,bike,7.6,Curry Corner,West,None,0,29.8,30.3
ORD000252,DP0381,36,4.5,2023-01-30T00:00:00Z,12,Monday,January,0,1,sunny,high,bike,5.69,Taco Town,East,None,1,32.8,31.2
ORD000253,DP0171,27,3.1,2023-01-30T00:00:00Z,14,Monday,January,0,0,cloudy,medium,bicycle,6.9,Sushi Spot,South,None,0,21,19.3
ORD000254,DP0200,34,4.4,2023-01-30T00:00:00Z,15,Monday,January,0,0,sunny,high,bike,6.91,Dosa Point,East,None,1,25.5,25
ORD000255,DP0292,29,4.7,2023-01-30T00:00:00Z,18,Monday,January,0,0,sunny,low,bike,7.46,Sushi Spot,North,None,1,24.7,26.3
ORD000256,DP0149,28,4.6,2023-01-30T00:00:00Z,1,Tuesday,January,0,0,windy,medium,bike,12,Biryani Express,East,Diwali,1,49.6,45.8
ORD000257,DP0132,36,4.8,2023-01-31T00:00:00Z,10,Tuesday,January,0,0,rainy,medium,bike,10.55,Burger Palace,West,None,0,31.7,30.9
ORD000258,DP0185,26,4.7,2023-01-31T00:00:00Z,16,Tuesday,January,0,0,rainy,high,bicycle,17.07,Sandwich Stop,Central,New Year,0,58.9,62.4
ORD000259,DP0338,21,3.7,2023-01-31T00:00:00Z,16,Tuesday,January,0,0,rainy,medium,scooter,17.47,Taco Town,North,None,1,56.8,49.9
ORD000260,DP0353,31,4.4,2023-01-31T00:00:00Z,21,Tuesday,January,0,1,rainy,low,scooter,5.44,Salad Bowl,South,None,0,26,29.5
ORD000261,DP0171,25,4.9,2023-01-31T00:00:00Z,23,Tuesday,January,0,0,foggy,medium,bike,6.39,Sushi Spot,South,None,0,22.6,26.5
ORD000262,DP0339,30,3.6,2023-02-01T00:00:00Z,6,Wednesday,February,0,0,windy,low,scooter,3.64,Roll Master,East,None,1,17.3,15.5
ORD000263,DP0498,22,4.2,2023-02-01T00:00:00Z,13,Wednesday,February,0,1,rainy,medium,bike,2.52,Spice Garden,West,None,0,21.1,22.1
ORD000264,DP0116,24,4.4,2023-02-01T00:00:00Z,14,Wednesday,February,0,0,sunny,medium,bike,10.16,Pizza Hub,North,Diwali,0,35.2,41
ORD000265,DP0271,21,4.3,2023-02-01T00:00:00Z,14,Wednesday,February,0,0,sunny,low,bike,7.31,Dosa Point,West,None,0,20.7,20
ORD000266,DP0159,30,3.7,2023-02-01T00:00:00Z,15,Wednesday,February,0,0,sunny,high,scooter,25,Spice Garden,Central,Holi,0,67.7,74.7
ORD000267,DP0262,29,3,2023-02-01T00:00:00Z,16,Wednesday,February,0,0,cloudy,jam,bicycle,6.23,Spice Garden,North,Diwali,0,38.5,41.4
ORD000268,DP0091,31,4.4,2023-02-01T00:00:00Z,16,Wednesday,February,0,0,windy,high,bike,5.44,Spice Garden,West,None,1,32.3,35
ORD000269,DP0141,38,3.8,2023-02-01T00:00:00Z,23,Wednesday,February,0,0,windy,high,bike,9.03,Sandwich Stop,North,Eid,0,32.9,30.6
ORD000270,DP0162,32,4.1,2023-02-01T00:00:00Z,0,Thursday,February,0,0,sunny,jam,bike,2.77,Roll Master,North,None,0,19.4,16.6
ORD000271,DP0166,28,3.1,2023-02-01T00:00:00Z,4,Thursday,February,0,0,sunny,low,scooter,4.01,BBQ Junction,Central,None,0,16.6,18.5
ORD000272,DP0462,28,3.6,2023-02-02T00:00:00Z,6,Thursday,February,0,0,sunny,medium,bike,10.39,Pizza Hub,North,None,0,34.6,31.9
ORD000273,DP0450,25,4.9,2023-02-02T00:00:00Z,10,Thursday,February,0,0,cloudy,low,scooter,6.84,Salad Bowl,Central,None,0,15.7,14.4
ORD000274,DP0290,24,4.4,2023-02-02T00:00:00Z,11,Thursday,February,0,0,cloudy,jam,scooter,7.12,Dosa Point,South,None,0,31.3,27.3
ORD000275,DP0198,27,3.1,2023-02-02T00:00:00Z,11,Thursday,February,0,0,cloudy,medium,scooter,6.4,BBQ Junction,West,None,1,30.5,33.5
ORD000276,DP0229,26,4.7,2023-02-02T00:00:00Z,12,Thursday,February,0,1,sunny,high,bike,3.28,Wrap Zone,South,Holi,0,26.5,29.6
ORD000277,DP0089,38,4.2,2023-02-02T00:00:00Z,12,Thursday,February,0,1,sunny,high,bicycle,2.49,Taco Town,East,None,0,24.1,27.8
ORD000278,DP0452,37,4.3,2023-02-02T00:00:00Z,13,Thursday,February,0,1,cloudy,medium,scooter,2.63,Sushi Spot,Central,None,1,23.9,21.6
ORD000279,DP0048,23,3.2,2023-02-02T00:00:00Z,14,Thursday,February,0,0,cloudy,low,scooter,8.8,Roll Master,Central,None,1,28.6,24.5
ORD000280,DP0424,18,3.4,2023-02-02T00:00:00Z,19,Thursday,February,0,1,rainy,medium,bike,5.92,Sandwich Stop,West,None,0,26,23.6
ORD000281,DP0009,24,5,2023-02-02T00:00:00Z,20,Thursday,February,0,1,sunny,high,scooter,5.89,Spice Garden,North,None,0,29.8,34.1
ORD000282,DP0321,25,4.4,2023-02-02T00:00:00Z,21,Thursday,February,0,1,sunny,medium,bike,9.6,Pizza Hub,West,None,0,29.4,26
ORD000283,DP0006,33,4.7,2023-02-02T00:00:00Z,1,Friday,February,0,0,sunny,medium,scooter,10.98,Sushi Spot,West,Diwali,0,36.2,40.5
ORD000284,DP0290,26,4.4,2023-02-02T00:00:00Z,2,Friday,February,0,0,sunny,medium,scooter,3.06,Pizza Hub,North,Diwali,0,19.7,21.6
ORD000285,DP0471,24,4.2,2023-02-03T00:00:00Z,7,Friday,February,0,0,sunny,medium,bike,7.7,Wrap Zone,North,Holi,0,32.8,33.3
ORD000286,DP0068,33,4.8,2023-02-03T00:00:00Z,16,Friday,February,0,0,windy,medium,scooter,13.58,Biryani Express,East,None,0,38.9,39.5
ORD000287,DP0437,31,4.6,2023-02-03T00:00:00Z,2,Saturday,February,1,0,windy,medium,bike,14.09,Sandwich Stop,North,New Year,1,49.9,52.4
ORD000288,DP0229,27,3.6,2023-02-04T00:00:00Z,11,Saturday,February,1,0,sunny,medium,bike,6.06,BBQ Junction,North,None,0,21.4,21.7
ORD000289,DP0006,27,3.3,2023-02-04T00:00:00Z,11,Saturday,February,1,0,sunny,low,scooter,9.62,Pizza Hub,North,None,0,27.3,29.5
ORD000290,DP0019,25,4.7,2023-02-04T00:00:00Z,14,Saturday,February,1,0,cloudy,high,scooter,8.72,Curry Corner,East,None,0,34.9,34.2
ORD000291,DP0481,27,3.3,2023-02-04T00:00:00Z,15,Saturday,February,1,0,sunny,low,bike,14.61,Pizza Hub,North,Diwali,0,43.4,47
ORD000292,DP0062,32,3.5,2023-02-04T00:00:00Z,17,Saturday,February,1,0,foggy,low,bike,14.59,Curry Corner,South,Christmas,1,56.6,56.5
ORD000293,DP0411,24,3.8,2023-02-04T00:00:00Z,18,Saturday,February,1,0,rainy,high,bike,3.74,Spice Garden,South,Diwali,0,31.2,31.4
ORD000294,DP0123,34,4.7,2023-02-04T00:00:00Z,19,Saturday,February,1,1,cloudy,high,scooter,4.08,Burger Palace,East,None,0,29.2,33.4
ORD000295,DP0251,32,4.1,2023-02-05T00:00:00Z,5,Sunday,February,1,0,cloudy,high,scooter,17.09,Pizza Hub,South,None,0,48,46.5
ORD000296,DP0145,23,4,2023-02-05T00:00:00Z,6,Sunday,February,1,0,cloudy,low,bike,7.56,Biryani Express,Central,None,0,29,32.5
ORD000297,DP0135,32,4.7,2023-02-05T00:00:00Z,7,Sunday,February,1,0,windy,medium,scooter,4.91,Wrap Zone,South,None,0,24.7,26.6
ORD000298,DP0437,31,3.1,2023-02-05T00:00:00Z,10,Sunday,February,1,0,cloudy,jam,bike,8.07,Curry Corner,South,None,1,35.7,38.7
ORD000299,DP0444,21,3.9,2023-02-05T00:00:00Z,11,Sunday,February,1,0,sunny,high,bike,5.07,Biryani Express,Central,None,1,32.1,35.1
ORD000300,DP0133,29,3.4,2023-02-05T00:00:00Z,12,Sunday,February,1,1,sunny,low,bike,8.56,Roll Master,South,Navratri,0,29.8,31.3
ORD000301,DP0412,30,3.6,2023-02-05T00:00:00Z,22,Sunday,February,1,0,cloudy,medium,scooter,4.31,Noodle House,North,None,1,28.3,25.3
ORD000302,DP0359,20,3.6,2023-02-05T00:00:00Z,0,Monday,February,0,0,sunny,low,bike,8.12,Noodle House,East,None,0,24.3,26.2
ORD000303,DP0401,31,3.6,2023-02-05T00:00:00Z,1,Monday,February,0,0,cloudy,medium,scooter,12.34,Noodle House,Central,None,1,36.4,40.5
ORD000304,DP0047,18,3.1,2023-02-05T00:00:00Z,2,Monday,February,0,0,sunny,medium,bicycle,7.73,BBQ Junction,Central,None,1,30.8,26.3
ORD000305,DP0015,29,4.1,2023-02-05T00:00:00Z,3,Monday,February,0,0,sunny,medium,bike,6.74,Curry Corner,North,None,0,24,23
ORD000306,DP0168,20,4.7,2023-02-05T00:00:00Z,4,Monday,February,0,0,sunny,low,bike,2.35,Burger Palace,North,Navratri,1,25.5,23.9
ORD000307,DP0079,18,4.2,2023-02-05T00:00:00Z,5,Monday,February,0,0,sunny,jam,bike,5.41,Sushi Spot,North,Navratri,0,36,36
ORD000308,DP0433,29,3.4,2023-02-06T00:00:00Z,7,Monday,February,0,0,sunny,high,bicycle,6.15,Burger Palace,East,None,1,33.1,32.6
ORD000309,DP0065,24,4.8,2023-02-06T00:00:00Z,17,Monday,February,0,0,cloudy,medium,bike,7.85,Wrap Zone,West,None,0,28.3,29.3
ORD000310,DP0340,25,3.2,2023-02-06T00:00:00Z,17,Monday,February,0,0,sunny,high,bike,5.2,Sandwich Stop,East,Navratri,0,30,33.9
ORD000311,DP0032,21,4.1,2023-02-06T00:00:00Z,20,Monday,February,0,1,sunny,high,bicycle,5.84,Roll Master,East,None,1,34.7,30.4
ORD000312,DP0401,26,4.2,2023-02-06T00:00:00Z,21,Monday,February,0,1,sunny,medium,bicycle,7.11,Dosa Point,East,None,1,32.6,34.3
ORD000313,DP0195,25,3.3,2023-02-06T00:00:00Z,22,Monday,February,0,0,sunny,low,bike,4.31,Pizza Hub,North,None,0,14.3,15.8
ORD000314,DP0089,31,3.8,2023-02-06T00:00:00Z,0,Tuesday,February,0,0,windy,low,scooter,6.6,Sandwich Stop,East,None,0,18.6,22.2
ORD000315,DP0466,24,3.9,2023-02-06T00:00:00Z,0,Tuesday,February,0,0,sunny,medium,bike,6.24,Pizza Hub,East,None,0,23.2,24.9
ORD000316,DP0490,25,4.7,2023-02-06T00:00:00Z,3,Tuesday,February,0,0,cloudy,medium,scooter,3.01,Burger Palace,North,None,1,18.5,16
ORD000317,DP0216,27,4.3,2023-02-06T00:00:00Z,4,Tuesday,February,0,0,sunny,high,bike,4.69,Taco Town,North,None,0,20.9,24.8
ORD000318,DP0279,24,3.9,2023-02-07T00:00:00Z,5,Tuesday,February,0,0,sunny,medium,bike,5.41,BBQ Junction,East,None,1,25.5,30.2
ORD000319,DP0020,24,3.5,2023-02-07T00:00:00Z,10,Tuesday,February,0,0,rainy,high,bike,5.4,Noodle House,Central,None,1,39,46.3
ORD000320,DP0193,28,4.6,2023-02-07T00:00:00Z,10,Tuesday,February,0,0,sunny,high,scooter,3.24,Dosa Point,West,None,1,24,26.3
ORD000321,DP0165,29,5,2023-02-07T00:00:00Z,12,Tuesday,February,0,1,sunny,medium,scooter,8.94,Sandwich Stop,North,None,0,30.8,30.1
ORD000322,DP0010,26,4,2023-02-07T00:00:00Z,19,Tuesday,February,0,1,sunny,medium,bike,10.9,Sandwich Stop,North,None,0,32.7,36.9
ORD000323,DP0449,26,3.4,2023-02-07T00:00:00Z,20,Tuesday,February,0,1,sunny,medium,bike,5.57,Noodle House,East,Holi,0,29.8,32.3
ORD000324,DP0331,30,4.1,2023-02-07T00:00:00Z,23,Tuesday,February,0,0,sunny,low,bike,3.34,Taco Town,West,None,0,13.4,15.5
ORD000325,DP0474,33,4.8,2023-02-07T00:00:00Z,3,Wednesday,February,0,0,sunny,jam,bike,7.99,Roll Master,Central,None,0,29.3,29.8
ORD000326,DP0257,29,4.7,2023-02-08T00:00:00Z,5,Wednesday,February,0,0,sunny,medium,bike,7.93,Taco Town,East,None,0,25.5,24.4
ORD000327,DP0137,25,3.6,2023-02-08T00:00:00Z,8,Wednesday,February,0,0,rainy,jam,scooter,3.61,Taco Town,North,None,0,22.4,25.1
ORD000328,DP0081,33,3.6,2023-02-08T00:00:00Z,9,Wednesday,February,0,0,rainy,high,scooter,5.52,Spice Garden,West,None,0,30.9,29
ORD000329,DP0251,26,4.5,2023-02-08T00:00:00Z,9,Wednesday,February,0,0,foggy,low,scooter,7.15,Burger Palace,South,Diwali,0,33.5,32.3
ORD000330,DP0303,18,3.1,2023-02-08T00:00:00Z,10,Wednesday,February,0,0,rainy,low,bike,3.2,Burger Palace,South,None,1,23.3,20.1
ORD000331,DP0368,33,4.4,2023-02-08T00:00:00Z,11,Wednesday,February,0,0,cloudy,medium,bike,5.84,Dosa Point,South,None,1,23.5,27.9
ORD000332,DP0177,36,4.1,2023-02-08T00:00:00Z,13,Wednesday,February,0,1,sunny,low,bicycle,2.61,Burger Palace,East,None,0,10,8.8
ORD000333,DP0344,28,3.7,2023-02-08T00:00:00Z,15,Wednesday,February,0,0,sunny,high,bike,5.67,Wrap Zone,North,None,0,21.9,24.7
ORD000334,DP0370,39,3.8,2023-02-08T00:00:00Z,15,Wednesday,February,0,0,sunny,high,bike,5.2,Curry Corner,Central,None,0,24.3,26.9
ORD000335,DP0270,29,3.8,2023-02-08T00:00:00Z,18,Wednesday,February,0,0,sunny,high,bike,6.24,BBQ Junction,Central,None,1,31.7,30.8
ORD000336,DP0453,30,4.9,2023-02-08T00:00:00Z,18,Wednesday,February,0,0,rainy,medium,scooter,8.72,BBQ Junction,North,None,0,30.5,34.1
ORD000337,DP0423,19,4.2,2023-02-08T00:00:00Z,20,Wednesday,February,0,1,sunny,medium,bike,5.11,Sushi Spot,North,None,0,27,27.3
ORD000338,DP0007,30,4.8,2023-02-08T00:00:00Z,21,Wednesday,February,0,1,sunny,high,bicycle,15.14,Taco Town,Central,None,1,49.4,42.4
ORD000339,DP0311,21,4.4,2023-02-08T00:00:00Z,21,Wednesday,February,0,1,cloudy,high,scooter,4.2,BBQ Junction,North,Diwali,0,33.4,34.7
ORD000340,DP0087,33,4.5,2023-02-08T00:00:00Z,23,Wednesday,February,0,0,rainy,medium,bike,9.1,Sushi Spot,West,None,0,31.8,35.9
ORD000341,DP0074,25,3.6,2023-02-08T00:00:00Z,0,Thursday,February,0,0,rainy,jam,scooter,6.58,Wrap Zone,South,None,1,42.8,41.6
ORD000342,DP0333,18,4.4,2023-02-09T00:00:00Z,9,Thursday,February,0,0,cloudy,low,bike,7.81,Taco Town,East,None,1,25.2,30.2
