order_id,delivery_person_id,age,rating,order_date,order_hour,day_of_week,month,is_weekend,is_peak_hour,weather,traffic,vehicle,distance_km,restaurant_name,city_zone,festival,multiple_deliveries,actual_time_mins,estimated_mins,delay_mins,is_delayed,delivery_cost_inr,efficiency_score,on_time_pct,cost_per_km
ORD000139,DP0185,25,3.3,2023-01-16T00:00:00Z,4,Tuesday,January,0,0,sunny,medium,bike,6.33,Burger Palace,North,None,1,28.8,31,-2.2,0,57.83,100,1,9.14
ORD000140,DP0282,26,4.3,2023-01-16T00:00:00Z,5,Tuesday,January,0,0,sunny,high,bike,8.39,Curry Corner,Central,None,1,30.8,33.9,-3.1,0,71.24,100,1,8.49
ORD000141,DP0103,35,3.9,2023-01-17T00:00:00Z,7,Tuesday,January,0,0,sunny,low,bike,9.79,Sushi Spot,West,None,0,23.4,26.6,-3.2,0,58.75,100,1,6
ORD000142,DP0426,24,3.7,2023-01-17T00:00:00Z,8,Tuesday,January,0,0,cloudy,high,bike,2.92,Noodle House,North,None,0,23.7,26.2,-2.5,0,40.23,100,1,13.78
ORD000143,DP0284,31,3,2023-01-17T00:00:00Z,11,Tuesday,January,0,0,cloudy,high,bike,6.06,Dosa Point,North,None,0,24.3,24.3,0,0,67.2,100,1,11.09
ORD000144,DP0071,29,4,2023-01-17T00:00:00Z,14,Tuesday,January,0,0,sunny,medium,bike,3.62,Wrap Zone,East,None,0,19.5,18.5,1,1,35.46,100,0,9.8
ORD000145,DP0112,30,3.6,2023-01-17T00:00:00Z,16,Tuesday,January,0,0,sunny,medium,scooter,5.35,Taco Town,East,None,0,19.2,21.7,-2.5,0,43.12,100,1,8.06
ORD000146,DP0105,25,3,2023-01-17T00:00:00Z,16,Tuesday,January,0,0,sunny,high,bike,4.23,Noodle House,Central,None,1,26.4,28.3,-1.9,0,36.27,100,1,8.57
ORD000147,DP0246,27,5,2023-01-17T00:00:00Z,16,Tuesday,January,0,0,sunny,medium,bike,5.52,Spice Garden,Central,None,0,25.6,26.6,-1,0,41.87,100,1,7.59
ORD000148,DP0392,24,3,2023-01-17T00:00:00Z,17,Tuesday,January,0,0,windy,medium,bike,5.2,BBQ Junction,North,Diwali,1,35.4,32.9,2.5,1,50.78,100,0,9.77
ORD000149,DP0332,35,3.5,2023-01-17T00:00:00Z,1,Wednesday,January,0,0,sunny,jam,bike,3.28,Burger Palace,West,None,1,28.8,27.2,1.6,1,43.47,100,0,13.25
ORD000150,DP0141,18,4.1,2023-01-17T00:00:00Z,2,Wednesday,January,0,0,sunny,medium,scooter,5.01,Dosa Point,Central,None,0,19.8,23.6,-3.8,0,46.92,100,1,9.37
ORD000151,DP0220,30,4.6,2023-01-18T00:00:00Z,8,Wednesday,January,0,0,cloudy,medium,bike,9.38,Salad Bowl,East,None,0,25.4,30.2,-4.8,0,65.35,100,1,6.97
ORD000152,DP0002,36,3.5,2023-01-18T00:00:00Z,11,Wednesday,January,0,0,windy,medium,bicycle,5.38,Burger Palace,West,None,1,25.2,26.3,-1.1,0,46.09,100,1,8.57
ORD000153,DP0443,31,4.5,2023-01-18T00:00:00Z,15,Wednesday,January,0,0,sunny,medium,bicycle,3.39,Spice Garden,North,None,0,18.3,16.3,2,1,36.3,100,0,10.71
ORD000154,DP0134,28,4.2,2023-01-18T00:00:00Z,18,Wednesday,January,0,0,sunny,low,bike,6.13,Curry Corner,West,None,0,20.4,20.8,-0.4,0,50.29,100,1,8.2
ORD000155,DP0320,29,4.6,2023-01-18T00:00:00Z,21,Wednesday,January,0,1,sunny,high,bike,2.87,Dosa Point,East,None,1,25.6,24.7,0.9,1,39.94,100,0,13.92
ORD000156,DP0281,28,3.1,2023-01-18T00:00:00Z,0,Thursday,January,0,0,sunny,high,bike,3.99,Curry Corner,Central,None,0,20,18.8,1.2,1,42.83,100,0,10.73
ORD000157,DP0154,31,4.5,2023-01-19T00:00:00Z,6,Thursday,January,0,0,sunny,medium,scooter,5.38,Pizza Hub,North,None,1,25.1,24.7,0.4,1,50.58,100,0,9.4
ORD000158,DP0159,32,5,2023-01-19T00:00:00Z,7,Thursday,January,0,0,sunny,high,scooter,3.83,Biryani Express,West,None,0,18.9,20.4,-1.5,0,43.16,100,1,11.27
ORD000159,DP0333,18,3.5,2023-01-19T00:00:00Z,8,Thursday,January,0,0,sunny,low,scooter,5.19,Pizza Hub,East,None,1,18.4,17.4,1,1,43.75,100,0,8.43
ORD000160,DP0416,35,3.5,2023-01-19T00:00:00Z,13,Thursday,January,0,1,sunny,high,bike,10.87,BBQ Junction,North,None,1,41.5,48.5,-7,0,91.19,100,1,8.39
ORD000161,DP0163,29,3.2,2023-01-19T00:00:00Z,14,Thursday,January,0,0,sunny,low,bike,2.37,Sandwich Stop,North,None,0,5.2,5,0.2,1,30.69,100,0,12.95
ORD000162,DP0050,31,3.2,2023-01-19T00:00:00Z,14,Thursday,January,0,0,sunny,medium,scooter,2.34,Salad Bowl,North,None,1,17.9,18.3,-0.4,0,38.79,100,1,16.58
ORD000163,DP0355,25,4.2,2023-01-19T00:00:00Z,21,Thursday,January,0,1,sunny,medium,bike,6.09,Sushi Spot,North,None,0,27.1,28.7,-1.6,0,45.09,100,1,7.4
ORD000164,DP0484,20,3.8,2023-01-19T00:00:00Z,22,Thursday,January,0,0,sunny,jam,bicycle,4.99,Rice Bucket,East,None,0,26.6,25.3,1.3,1,54.49,100,0,10.92
ORD000165,DP0375,27,3.2,2023-01-20T00:00:00Z,8,Friday,January,0,0,sunny,high,bike,5.56,Noodle House,South,None,0,22,25.6,-3.6,0,58.31,100,1,10.49
ORD000166,DP0050,33,4.7,2023-01-20T00:00:00Z,10,Friday,January,0,0,sunny,low,bike,7.68,Dosa Point,Central,Eid,0,29.5,33.7,-4.2,0,61.87,100,1,8.06
ORD000167,DP0150,28,3.2,2023-01-20T00:00:00Z,11,Friday,January,0,0,windy,low,scooter,10.21,Roll Master,North,None,1,35.8,38.6,-2.8,0,66.1,100,1,6.47
ORD000168,DP0481,24,3.2,2023-01-20T00:00:00Z,13,Friday,January,0,1,cloudy,high,scooter,5.13,Sandwich Stop,East,None,1,35.8,40.2,-4.4,0,44.62,100,1,8.7
ORD000169,DP0371,32,4.7,2023-01-20T00:00:00Z,14,Friday,January,0,0,sunny,medium,scooter,9.79,Curry Corner,Central,New Year,1,37.8,34.5,3.3,1,86,100,0,8.78
ORD000170,DP0495,36,4.8,2023-01-20T00:00:00Z,18,Friday,January,0,0,sunny,low,scooter,13.93,Burger Palace,Central,Christmas,1,44.7,42.6,2.1,1,99.72,100,0,7.16
ORD000171,DP0044,25,4.1,2023-01-20T00:00:00Z,23,Friday,January,0,0,cloudy,high,bike,3.52,Dosa Point,North,None,1,26.2,23.5,2.7,1,34.22,100,0,9.72
ORD000172,DP0167,33,4.9,2023-01-20T00:00:00Z,1,Saturday,January,1,0,sunny,jam,scooter,10.5,Pizza Hub,North,None,0,34.3,38.8,-4.5,0,78.19,100,1,7.45
ORD000173,DP0072,25,4,2023-01-20T00:00:00Z,1,Saturday,January,1,0,windy,high,bike,14.3,Taco Town,East,Christmas,1,58.2,68.1,-9.9,0,114.77,100,1,8.03
ORD000174,DP0393,31,3.5,2023-01-20T00:00:00Z,3,Saturday,January,1,0,sunny,high,bicycle,9.12,Noodle House,North,None,0,31.5,33.7,-2.2,0,80.11,100,1,8.78
ORD000175,DP0052,36,4.4,2023-01-21T00:00:00Z,6,Saturday,January,1,0,cloudy,medium,scooter,9.45,Dosa Point,South,None,1,33.4,39.9,-6.5,0,59.32,100,1,6.28
ORD000176,DP0332,26,3.5,2023-01-21T00:00:00Z,8,Saturday,January,1,0,sunny,medium,scooter,3.65,Biryani Express,North,None,0,22.1,21.1,1,1,38.87,100,0,10.65
ORD000177,DP0104,36,3.4,2023-01-21T00:00:00Z,10,Saturday,January,1,0,cloudy,medium,bike,6.63,Roll Master,South,None,0,22.4,23.4,-1,0,53.78,100,1,8.11
ORD000178,DP0357,20,4.5,2023-01-21T00:00:00Z,13,Saturday,January,1,1,sunny,low,scooter,7.29,Curry Corner,Central,Navratri,1,39.6,37.6,2,1,57.35,100,0,7.87
ORD000179,DP0125,25,3.2,2023-01-21T00:00:00Z,16,Saturday,January,1,0,cloudy,high,bike,5.43,Salad Bowl,South,None,0,23.1,23.4,-0.3,0,48.72,100,1,8.97
ORD000180,DP0432,23,5,2023-01-21T00:00:00Z,22,Saturday,January,1,0,sunny,high,bicycle,4.04,Wrap Zone,Central,None,0,21.4,25.5,-4.1,0,42.59,100,1,10.54
ORD000181,DP0426,26,3.2,2023-01-21T00:00:00Z,3,Sunday,January,1,0,cloudy,high,bike,6.72,Rice Bucket,Central,None,0,23.3,21.6,1.7,1,65.61,100,0,9.76
ORD000182,DP0213,34,4.5,2023-01-21T00:00:00Z,4,Sunday,January,1,0,rainy,low,bike,3.9,Sandwich Stop,West,Eid,1,24.9,25.6,-0.7,0,46.83,100,1,12.01
ORD000183,DP0412,20,3.2,2023-01-21T00:00:00Z,5,Sunday,January,1,0,sunny,medium,scooter,11.49,Rice Bucket,Central,None,1,36.8,43.5,-6.7,0,75.84,100,1,6.6
ORD000184,DP0381,35,4.1,2023-01-22T00:00:00Z,6,Sunday,January,1,0,sunny,low,scooter,13.58,Dosa Point,North,None,0,33.2,38.2,-5,0,94.31,100,1,6.94
ORD000185,DP0234,40,4.4,2023-01-22T00:00:00Z,7,Sunday,January,1,0,sunny,high,scooter,6.62,Wrap Zone,South,Eid,1,36.6,31.2,5.4,1,64.28,100,0,9.71
ORD000186,DP0486,23,3.2,2023-01-22T00:00:00Z,12,Sunday,January,1,1,cloudy,jam,bike,2.8,Pizza Hub,North,None,1,33.6,40.2,-6.6,0,41.47,100,1,14.81
ORD000187,DP0310,29,3.5,2023-01-22T00:00:00Z,12,Sunday,January,1,1,sunny,low,scooter,9.79,Curry Corner,North,Diwali,0,30.7,27.9,2.8,1,74.87,100,0,7.65
ORD000188,DP0434,35,4.1,2023-01-22T00:00:00Z,17,Sunday,January,1,0,rainy,medium,scooter,3.9,Wrap Zone,East,Diwali,0,24.4,28.7,-4.3,0,34.85,100,1,8.94
ORD000189,DP0389,28,3.5,2023-01-22T00:00:00Z,19,Sunday,January,1,1,sunny,high,scooter,10.09,BBQ Junction,South,None,1,42.9,51.2,-8.3,0,83.33,100,1,8.26
ORD000190,DP0310,28,4.2,2023-01-22T00:00:00Z,20,Sunday,January,1,1,sunny,medium,bike,14.29,Salad Bowl,North,Holi,0,52.6,54.4,-1.8,0,111.37,100,1,7.79
ORD000191,DP0267,28,3.2,2023-01-22T00:00:00Z,4,Monday,January,0,0,cloudy,low,bike,7.14,Burger Palace,North,None,0,23.5,22.2,1.3,1,54.77,100,0,7.67
ORD000192,DP0468,21,3.6,2023-01-23T00:00:00Z,6,Monday,January,0,0,sunny,medium,bike,8.13,Dosa Point,East,Holi,1,41.1,38,3.1,1,58.01,100,0,7.14
ORD000193,DP0104,20,4.3,2023-01-23T00:00:00Z,7,Monday,January,0,0,sunny,high,scooter,5.89,BBQ Junction,North,None,0,24,27,-3,0,61.59,100,1,10.46
ORD000194,DP0399,21,4,2023-01-23T00:00:00Z,9,Monday,January,0,0,sunny,medium,bike,4.72,Sandwich Stop,North,None,1,23.6,23.7,-0.1,0,31.85,100,1,6.75
ORD000195,DP0184,24,3.5,2023-01-23T00:00:00Z,12,Monday,January,0,1,rainy,medium,bike,3.89,Burger Palace,North,None,0,22,21.6,0.4,1,40.03,100,0,10.29
ORD000196,DP0470,27,3.7,2023-01-23T00:00:00Z,13,Monday,January,0,1,sunny,medium,bicycle,5.71,Roll Master,South,None,0,30.5,33,-2.5,0,47.56,100,1,8.33
ORD000197,DP0129,26,3.6,2023-01-23T00:00:00Z,16,Monday,January,0,0,windy,high,bike,12.12,Sushi Spot,North,None,0,38.3,33.5,4.8,1,96.94,100,0,8
ORD000198,DP0469,32,4.8,2023-01-23T00:00:00Z,18,Monday,January,0,0,sunny,medium,bike,8.59,Spice Garden,North,Diwali,1,39.4,36.1,3.3,1,60.49,100,0,7.04
ORD000199,DP0087,30,4.8,2023-01-23T00:00:00Z,1,Tuesday,January,0,0,foggy,low,bike,5.46,Spice Garden,South,Diwali,1,34.7,39.7,-5,0,47.07,100,1,8.62
ORD000200,DP0354,25,3.6,2023-01-23T00:00:00Z,2,Tuesday,January,0,0,sunny,medium,bike,3.61,Rice Bucket,North,Eid,0,24.9,25.4,-0.5,0,41.35,100,1,11.45
ORD000201,DP0465,29,4.7,2023-01-23T00:00:00Z,4,Tuesday,January,0,0,sunny,medium,scooter,5.14,Taco Town,East,None,1,21.2,22.9,-1.7,0,45.86,100,1,8.92
ORD000202,DP0403,26,4.6,2023-01-24T00:00:00Z,7,Tuesday,January,0,0,sunny,medium,bike,3.91,Rice Bucket,North,None,1,20.9,24.2,-3.3,0,38.1,100,1,9.74
ORD000203,DP0496,23,5,2023-01-24T00:00:00Z,8,Tuesday,January,0,0,rainy,low,bike,8.56,Wrap Zone,North,Christmas,1,39.2,40.7,-1.5,0,74.71,100,1,8.73
ORD000204,DP0218,24,3.8,2023-01-24T00:00:00Z,9,Tuesday,January,0,0,cloudy,medium,bike,3.1,Spice Garden,West,Holi,0,24.3,23.9,0.4,1,37.38,100,0,12.06
ORD000205,DP0432,38,3.3,2023-01-25T00:00:00Z,7,Wednesday,January,0,0,sunny,low,bicycle,6.58,Sandwich Stop,North,None,0,12.6,14,-1.4,0,58.11,100,1,8.83
ORD000206,DP0468,26,4.5,2023-01-25T00:00:00Z,16,Wednesday,January,0,0,rainy,medium,bike,10.72,Pizza Hub,North,None,0,31.2,34.7,-3.5,0,66.96,100,1,6.25
ORD000207,DP0225,40,4.5,2023-01-25T00:00:00Z,20,Wednesday,January,0,1,sunny,jam,bike,8.04,Noodle House,West,None,1,38.9,34.7,4.2,1,75.8,100,0,9.43
ORD000208,DP0271,31,4.7,2023-01-25T00:00:00Z,21,Wednesday,January,0,1,sunny,high,bike,5.3,Sushi Spot,Central,None,0,25,23.7,1.3,1,53.98,100,0,10.18
ORD000209,DP0162,28,3,2023-01-25T00:00:00Z,22,Wednesday,January,0,0,sunny,medium,bike,10.14,Noodle House,South,None,0,31.8,30.8,1,1,72.08,100,0,7.11
ORD000210,DP0412,28,3,2023-01-25T00:00:00Z,2,Thursday,January,0,0,sunny,medium,bicycle,17.56,Salad Bowl,North,None,0,44.2,52.5,-8.3,0,107.86,100,1,6.14
ORD000211,DP0042,30,4.9,2023-01-25T00:00:00Z,3,Thursday,January,0,0,windy,medium,bike,6.03,Noodle House,East,None,0,23.3,21.2,2.1,1,46.81,100,0,7.76
ORD000212,DP0203,32,3.8,2023-01-25T00:00:00Z,3,Thursday,January,0,0,windy,low,scooter,3.95,Taco Town,North,None,0,11,10.9,0.1,1,39.06,100,0,9.89
ORD000213,DP0350,43,3.7,2023-01-26T00:00:00Z,9,Thursday,January,0,0,sunny,high,bicycle,5.06,Sandwich Stop,South,Diwali,0,33.9,32,1.9,1,57.62,100,0,11.39
ORD000214,DP0017,27,3.9,2023-01-26T00:00:00Z,10,Thursday,January,0,0,windy,high,bicycle,10.72,Roll Master,East,None,0,35.8,31.3,4.5,1,90.29,100,0,8.42
ORD000215,DP0406,34,4.9,2023-01-26T00:00:00Z,10,Thursday,January,0,0,cloudy,medium,bike,13.78,Wrap Zone,East,New Year,0,41.6,37,4.6,1,102.29,100,0,7.42
ORD000216,DP0465,21,4.3,2023-01-26T00:00:00Z,11,Thursday,January,0,0,windy,jam,bicycle,5.33,Wrap Zone,East,Eid,0,41.6,49.6,-8,0,56.98,100,1,10.69
ORD000217,DP0035,28,4.8,2023-01-26T00:00:00Z,14,Thursday,January,0,0,rainy,low,bicycle,4.98,Wrap Zone,North,None,0,22.4,23.2,-0.8,0,46.52,100,1,9.34
ORD000218,DP0444,31,4.3,2023-01-26T00:00:00Z,21,Thursday,January,0,1,sunny,low,bike,5.05,Spice Garden,West,None,0,20.3,18.9,1.4,1,43.34,100,0,8.58
ORD000219,DP0141,27,3.6,2023-01-26T00:00:00Z,1,Friday,January,0,0,sunny,jam,bike,3.07,Taco Town,Central,None,0,24.3,20.7,3.6,1,39.63,100,0,12.91
ORD000220,DP0446,25,4.9,2023-01-27T00:00:00Z,6,Friday,January,0,0,cloudy,low,scooter,6.9,Spice Garden,Central,None,1,27.9,29.4,-1.5,0,45.66,100,1,6.62
ORD000221,DP0413,28,4.3,2023-01-27T00:00:00Z,8,Friday,January,0,0,cloudy,high,bike,9,Curry Corner,North,None,0,26.2,23.5,2.7,1,68.25,100,0,7.58
ORD000222,DP0451,33,4.1,2023-01-27T00:00:00Z,11,Friday,January,0,0,sunny,high,bike,5.82,Spice Garden,North,None,0,20.7,22.1,-1.4,0,48.3,100,1,8.3
ORD000223,DP0259,22,3.4,2023-01-27T00:00:00Z,12,Friday,January,0,1,cloudy,medium,bike,10.66,Biryani Express,East,None,0,37.9,32.7,5.2,1,72.83,100,0,6.83
ORD000224,DP0080,34,4.3,2023-01-27T00:00:00Z,13,Friday,January,0,1,windy,high,bike,7.49,Biryani Express,West,None,1,39.6,35.2,4.4,1,73.16,100,0,9.77
ORD000225,DP0457,24,4.6,2023-01-27T00:00:00Z,15,Friday,January,0,0,sunny,low,bike,7.2,Biryani Express,South,Christmas,1,34.4,31,3.4,1,51.22,100,0,7.11
ORD000226,DP0294,30,4.1,2023-01-27T00:00:00Z,15,Friday,January,0,0,rainy,medium,bike,8.39,Roll Master,East,None,1,33.7,34.9,-1.2,0,58.35,100,1,6.95
ORD000227,DP0373,27,3,2023-01-27T00:00:00Z,1,Saturday,January,1,0,windy,medium,bicycle,7.29,Taco Town,East,None,1,31.9,35.6,-3.7,0,51.88,100,1,7.12
ORD000228,DP0450,33,3.5,2023-01-27T00:00:00Z,2,Saturday,January,1,0,sunny,high,scooter,4.22,Roll Master,West,None,0,24.7,23.6,1.1,1,57.93,100,0,13.73
ORD000229,DP0252,24,3.9,2023-01-27T00:00:00Z,2,Saturday,January,1,0,sunny,medium,bike,13.07,Spice Garden,North,None,0,35,31.8,3.2,1,87.13,100,0,6.67
ORD000230,DP0444,30,4.4,2023-01-28T00:00:00Z,6,Saturday,January,1,0,sunny,high,scooter,4.16,Spice Garden,Central,None,1,30.1,32.7,-2.6,0,43.61,100,1,10.48
ORD000231,DP0134,25,3.4,2023-01-28T00:00:00Z,7,Saturday,January,1,0,sunny,high,scooter,3.03,BBQ Junction,East,New Year,1,33.3,29.5,3.8,1,50.7,100,0,16.73
ORD000232,DP0079,26,4.7,2023-01-28T00:00:00Z,8,Saturday,January,1,0,cloudy,medium,bike,4.64,Roll Master,North,None,0,21.8,20.7,1.1,1,34.56,100,0,7.45
ORD000233,DP0138,19,3.6,2023-01-28T00:00:00Z,8,Saturday,January,1,0,cloudy,jam,scooter,6.68,Wrap Zone,South,None,0,31.6,30,1.6,1,55.27,100,0,8.27
ORD000234,DP0428,20,4.4,2023-01-28T00:00:00Z,11,Saturday,January,1,0,cloudy,high,bike,3.59,BBQ Junction,East,None,0,22.3,20.3,2,1,49.81,100,0,13.87
ORD000235,DP0236,30,4.9,2023-01-28T00:00:00Z,11,Saturday,January,1,0,windy,medium,scooter,10.27,Noodle House,North,Navratri,1,41.2,42,-0.8,0,86.62,100,1,8.43
ORD000236,DP0471,35,3.9,2023-01-28T00:00:00Z,12,Saturday,January,1,1,sunny,low,bike,6.74,Sushi Spot,West,None,1,26.9,29.5,-2.6,0,49.41,100,1,7.33
ORD000237,DP0421,29,3.3,2023-01-28T00:00:00Z,13,Saturday,January,1,1,cloudy,high,bike,3.57,Sandwich Stop,Central,None,0,21,18.7,2.3,1,42.41,100,0,11.88
ORD000238,DP0190,31,4.5,2023-01-28T00:00:00Z,18,Saturday,January,1,0,sunny,high,bike,15.93,Dosa Point,South,None,0,39.4,36.7,2.7,1,110.48,100,0,6.94
ORD000239,DP0248,28,4.5,2023-01-28T00:00:00Z,19,Saturday,January,1,1,cloudy,medium,bike,6.1,Sushi Spot,North,None,1,33.8,29.5,4.3,1,42.88,100,0,7.03
ORD000240,DP0076,28,3.4,2023-01-28T00:00:00Z,21,Saturday,January,1,1,sunny,low,scooter,3.37,Taco Town,Central,Diwali,0,23.2,25.6,-2.4,0,55.02,100,1,16.33
ORD000241,DP0421,28,4.8,2023-01-28T00:00:00Z,2,Sunday,January,1,0,cloudy,medium,bicycle,6.53,Burger Palace,East,Eid,1,35.9,35.4,0.5,1,56.33,100,0,8.63
ORD000242,DP0013,31,3.9,2023-01-29T00:00:00Z,7,Sunday,January,1,0,cloudy,jam,bike,15.52,BBQ Junction,West,None,0,50.1,44,6.1,1,108.43,100,0,6.99
ORD000243,DP0205,32,3.8,2023-01-29T00:00:00Z,8,Sunday,January,1,0,rainy,high,scooter,3.99,Wrap Zone,West,New Year,1,36.9,35.8,1.1,1,48.64,100,0,12.19
ORD000244,DP0354,37,4,2023-01-29T00:00:00Z,8,Sunday,January,1,0,cloudy,medium,bicycle,2.89,Burger Palace,Central,Navratri,0,21,25.2,-4.2,0,50.98,100,1,17.64
ORD000245,DP0060,36,3.7,2023-01-29T00:00:00Z,10,Sunday,January,1,0,cloudy,low,bike,4.64,Biryani Express,East,None,0,16.3,17,-0.7,0,41.05,100,1,8.85
ORD000246,DP0224,29,4.9,2023-01-29T00:00:00Z,15,Sunday,January,1,0,rainy,high,scooter,7.5,Salad Bowl,North,None,1,43.2,45.7,-2.5,0,67.02,100,1,8.94
ORD000247,DP0248,28,3.1,2023-01-29T00:00:00Z,21,Sunday,January,1,1,rainy,medium,scooter,5.21,Sandwich Stop,South,Navratri,0,36.3,34.8,1.5,1,53,100,0,10.17
ORD000248,DP0045,25,3.2,2023-01-29T00:00:00Z,23,Sunday,January,1,0,sunny,high,scooter,7.34,Salad Bowl,Central,None,0,25.8,22.7,3.1,1,72.26,100,0,9.84
ORD000249,DP0085,26,4.7,2023-01-30T00:00:00Z,7,Monday,January,0,0,sunny,low,bike,4.26,Biryani Express,East,Christmas,0,21,22.6,-1.6,0,46.43,100,1,10.9
ORD000250,DP0492,23,3.4,2023-01-30T00:00:00Z,12,Monday,January,0,1,sunny,medium,scooter,7.51,Curry Corner,North,None,0,26,29.9,-3.9,0,62.22,100,1,8.28
ORD000251,DP0323,35,3,2023-01-30T00:00:00Z,12,Monday,January,0,1,cloudy,high,bike,7.6,Curry Corner,West,None,0,29.8,30.3,-0.5,0,65.4,100,1,8.61
ORD000252,DP0381,36,4.5,2023-01-30T00:00:00Z,12,Monday,January,0,1,sunny,high,bike,5.69,Taco Town,East,None,1,32.8,31.2,1.6,1,56.86,100,0,9.99
ORD000253,DP0171,27,3.1,2023-01-30T00:00:00Z,14,Monday,January,0,0,cloudy,medium,bicycle,6.9,Sushi Spot,South,None,0,21,19.3,1.7,1,56.91,100,0,8.25
ORD000254,DP0200,34,4.4,2023-01-30T00:00:00Z,15,Monday,January,0,0,sunny,high,bike,6.91,Dosa Point,East,None,1,25.5,25,0.5,1,61.09,100,0,8.84
ORD000255,DP0292,29,4.7,2023-01-30T00:00:00Z,18,Monday,January,0,0,sunny,low,bike,7.46,Sushi Spot,North,None,1,24.7,26.3,-1.6,0,55.21,100,1,7.4
ORD000256,DP0149,28,4.6,2023-01-30T00:00:00Z,1,Tuesday,January,0,0,windy,medium,bike,12,Biryani Express,East,Diwali,1,49.6,45.8,3.8,1,85.21,100,0,7.1
ORD000257,DP0132,36,4.8,2023-01-31T00:00:00Z,10,Tuesday,January,0,0,rainy,medium,bike,10.55,Burger Palace,West,None,0,31.7,30.9,0.8,1,75.63,100,0,7.17
ORD000258,DP0185,26,4.7,2023-01-31T00:00:00Z,16,Tuesday,January,0,0,rainy,high,bicycle,17.07,Sandwich Stop,Central,New Year,0,58.9,62.4,-3.5,0,129.54,100,1,7.59
ORD000259,DP0338,21,3.7,2023-01-31T00:00:00Z,16,Tuesday,January,0,0,rainy,medium,scooter,17.47,Taco Town,North,None,1,56.8,49.9,6.9,1,107.16,100,0,6.13
ORD000260,DP0353,31,4.4,2023-01-31T00:00:00Z,21,Tuesday,January,0,1,rainy,low,scooter,5.44,Salad Bowl,South,None,0,26,29.5,-3.5,0,44.38,100,1,8.16
ORD000261,DP0171,25,4.9,2023-01-31T00:00:00Z,23,Tuesday,January,0,0,foggy,medium,bike,6.39,Sushi Spot,South,None,0,22.6,26.5,-3.9,0,52.22,100,1,8.17
ORD000262,DP0339,30,3.6,2023-02-01T00:00:00Z,6,Wednesday,February,0,0,windy,low,scooter,3.64,Roll Master,East,None,1,17.3,15.5,1.8,1,35.31,100,0,9.7
ORD000263,DP0498,22,4.2,2023-02-01T00:00:00Z,13,Wednesday,February,0,1,rainy,medium,bike,2.52,Spice Garden,West,None,0,21.1,22.1,-1,0,35.59,100,1,14.12
ORD000264,DP0116,24,4.4,2023-02-01T00:00:00Z,14,Wednesday,February,0,0,sunny,medium,bike,10.16,Pizza Hub,North,Diwali,0,35.2,41,-5.8,0,67.56,100,1,6.65
ORD000265,DP0271,21,4.3,2023-02-01T00:00:00Z,14,Wednesday,February,0,0,sunny,low,bike,7.31,Dosa Point,West,None,0,20.7,20,0.7,1,49.57,100,0,6.78
ORD000266,DP0159,30,3.7,2023-02-01T00:00:00Z,15,Wednesday,February,0,0,sunny,high,scooter,25,Spice Garden,Central,Holi,0,67.7,74.7,-7,0,184.37,100,1,7.37
ORD000267,DP0262,29,3,2023-02-01T00:00:00Z,16,Wednesday,February,0,0,cloudy,jam,bicycle,6.23,Spice Garden,North,Diwali,0,38.5,41.4,-2.9,0,72.42,100,1,11.62
ORD000268,DP0091,31,4.4,2023-02-01T00:00:00Z,16,Wednesday,February,0,0,windy,high,bike,5.44,Spice Garden,West,None,1,32.3,35,-2.7,0,46.02,100,1,8.46
ORD000269,DP0141,38,3.8,2023-02-01T00:00:00Z,23,Wednesday,February,0,0,windy,high,bike,9.03,Sandwich Stop,North,Eid,0,32.9,30.6,2.3,1,77.69,100,0,8.6
ORD000270,DP0162,32,4.1,2023-02-01T00:00:00Z,0,Thursday,February,0,0,sunny,jam,bike,2.77,Roll Master,North,None,0,19.4,16.6,2.8,1,40.49,100,0,14.62
ORD000271,DP0166,28,3.1,2023-02-01T00:00:00Z,4,Thursday,February,0,0,sunny,low,scooter,4.01,BBQ Junction,Central,None,0,16.6,18.5,-1.9,0,32.01,100,1,7.98
ORD000272,DP0462,28,3.6,2023-02-02T00:00:00Z,6,Thursday,February,0,0,sunny,medium,bike,10.39,Pizza Hub,North,None,0,34.6,31.9,2.7,1,69.04,100,0,6.64
ORD000273,DP0450,25,4.9,2023-02-02T00:00:00Z,10,Thursday,February,0,0,cloudy,low,scooter,6.84,Salad Bowl,Central,None,0,15.7,14.4,1.3,1,54.88,100,0,8.02
ORD000274,DP0290,24,4.4,2023-02-02T00:00:00Z,11,Thursday,February,0,0,cloudy,jam,scooter,7.12,Dosa Point,South,None,0,31.3,27.3,4,1,69.68,100,0,9.79
ORD000275,DP0198,27,3.1,2023-02-02T00:00:00Z,11,Thursday,February,0,0,cloudy,medium,scooter,6.4,BBQ Junction,West,None,1,30.5,33.5,-3,0,57.19,100,1,8.94
ORD000276,DP0229,26,4.7,2023-02-02T00:00:00Z,12,Thursday,February,0,1,sunny,high,bike,3.28,Wrap Zone,South,Holi,0,26.5,29.6,-3.1,0,37.26,100,1,11.36
ORD000277,DP0089,38,4.2,2023-02-02T00:00:00Z,12,Thursday,February,0,1,sunny,high,bicycle,2.49,Taco Town,East,None,0,24.1,27.8,-3.7,0,33.77,100,1,13.56
ORD000278,DP0452,37,4.3,2023-02-02T00:00:00Z,13,Thursday,February,0,1,cloudy,medium,scooter,2.63,Sushi Spot,Central,None,1,23.9,21.6,2.3,1,31.43,100,0,11.95
